"mid","oid","q1","q2","q3","q4","q5","uniqueid","q6"
"141","124","1","2","2","3","3","47763","0"
"0","141","1","2","2","3","3","47764","0"
"48","9","1","2","2","3","3","47765","0"
"45","74","1","2","2","3","3","47766","0"
"141","125","1","2","2","3","3","47767","0"
"72","55","1","2","2","3","3","47768","0"
"46","87","1","2","2","3","3","47769","0"
"141","126","1","2","2","3","3","47770","0"
"0","142","1","2","2","3","3","47771","0"
"48","9","1","2","2","3","3","47772","0"
"141","127","1","2","2","3","3","47773","0"
"72","56","1","2","2","3","3","47774","0"
"46","88","1","2","2","3","3","47775","0"
"0","143","1","2","2","3","3","47776","0"
"45","75","1","2","2","3","3","47777","0"
"0","143","1","2","2","3","3","47778","0"
"141","128","1","2","2","3","3","47779","0"
"72","57","1","2","2","3","3","47780","0"
"0","143","1","2","2","3","3","47781","0"
"48","10","1","2","2","3","3","47782","0"
"141","129","1","2","2","3","3","47783","0"
"0","144","1","2","2","3","3","47784","0"
"46","88","1","2","2","3","3","47785","0"
"72","58","1","2","2","3","3","47786","0"
"141","130","1","2","2","3","3","47787","0"
"48","11","1","2","2","3","3","47788","0"
"0","145","1","2","2","3","3","47789","0"
"72","59","1","2","2","3","3","47790","0"
"141","131","1","2","2","3","3","47791","0"
"46","89","1","2","2","3","3","47792","0"
"48","12","1","2","2","3","3","47793","0"
"0","146","1","2","2","3","3","47794","0"
"141","132","1","2","2","3","3","47795","0"
"94","92","1","2","2","3","3","47796","0"
"48","13","1","2","2","3","3","47797","0"
"72","60","1","2","2","3","3","47798","0"
"0","147","1","2","2","3","3","47799","0"
"0","148","1","2","2","3","3","47800","0"
"72","61","1","2","2","3","3","47801","0"
"141","133","1","2","2","3","3","47802","0"
"46","90","1","2","2","3","3","47803","0"
"94","93","1","2","2","3","3","47804","0"
"0","149","1","2","2","3","3","47805","0"
"72","62","1","2","2","3","3","47806","0"
"141","134","1","2","2","3","3","47807","0"
"0","150","1","2","2","3","3","47808","0"
"72","63","1","2","2","3","3","47809","0"
"141","135","1","2","2","3","3","47810","0"
"48","14","1","2","2","3","3","47811","0"
"46","91","1","2","2","3","3","47812","0"
"72","64","1","2","2","3","3","47813","0"
"0","151","1","2","2","3","3","47814","0"
"141","136","1","2","2","3","3","47815","0"
"110","153","1","2","2","3","3","47816","0"
"48","15","1","2","2","3","3","47817","0"
"46","92","1","2","2","3","3","47818","0"
"141","137","1","2","2","3","3","47819","0"
"48","16","1","2","2","3","3","47820","0"
"0","152","1","2","2","3","3","47821","0"
"110","154","1","2","2","3","3","47822","0"
"141","138","1","2","2","3","3","47823","0"
"0","153","1","2","2","3","3","47824","0"
"72","65","1","2","2","3","3","47825","0"
"110","155","1","2","2","3","3","47826","0"
"141","139","1","2","2","3","3","47827","0"
"46","93","1","2","2","3","3","47828","0"
"48","17","1","2","2","3","3","47829","0"
"45","76","1","2","2","3","3","47830","0"
"72","66","1","2","2","3","3","47831","0"
"110","156","1","2","2","3","3","47832","0"
"48","18","1","2","2","3","3","47833","0"
"46","94","1","2","2","3","3","47834","0"
"110","157","1","2","2","3","3","47835","0"
"45","77","1","2","2","3","3","47836","0"
"141","140","1","2","2","3","3","47837","0"
"110","158","1","2","2","3","3","47838","0"
"46","95","1","2","2","3","3","47839","0"
"45","78","1","2","2","3","3","47840","0"
"48","19","1","2","2","3","3","47841","0"
"0","154","1","2","2","3","3","47842","0"
"141","142","1","2","2","3","3","47843","0"
"46","96","1","2","2","3","3","47844","0"
"45","79","1","2","2","3","3","47845","0"
"110","158","1","2","2","3","3","47846","0"
"48","20","1","2","2","3","3","47847","0"
"45","80","1","2","2","3","3","47848","0"
"72","67","1","2","2","3","3","47849","0"
"45","81","1","2","2","3","3","47850","0"
"141","143","1","2","2","3","3","47851","0"
"0","155","1","2","2","3","3","47852","0"
"110","158","1","2","2","3","3","47853","0"
"45","82","1","2","2","3","3","47854","0"
"48","21","1","2","2","3","3","47855","0"
"141","144","1","2","2","3","3","47856","0"
"72","68","1","2","2","3","3","47857","0"
"0","156","1","2","2","3","3","47858","0"
"45","83","1","2","2","3","3","47859","0"
"110","159","1","2","2","3","3","47860","0"
"141","145","1","2","2","3","3","47861","0"
"46","97","1","2","2","3","3","47862","0"
"48","22","1","2","2","3","3","47863","0"
"110","160","1","2","2","3","3","47864","0"
"72","69","1","2","2","3","3","47865","0"
"0","157","1","2","2","3","3","47866","0"
"45","84","1","2","2","3","3","47867","0"
"110","161","1","2","2","3","3","47868","0"
"0","158","1","2","2","3","3","47869","0"
"45","85","1","2","2","3","3","47870","0"
"72","70","1","2","2","3","3","47871","0"
"48","22","1","2","2","3","3","47872","0"
"45","86","1","2","2","3","3","47873","0"
"46","98","1","2","2","3","3","47874","0"
"72","71","1","2","2","3","3","47875","0"
"110","162","1","2","2","3","3","47876","0"
"45","87","1","2","2","3","3","47877","0"
"0","159","1","2","2","3","3","47878","0"
"48","23","1","2","2","3","3","47879","0"
"72","73","1","2","2","3","3","47880","0"
"45","88","1","2","2","3","3","47881","0"
"46","99","1","2","2","3","3","47882","0"
"48","24","1","2","2","3","3","47883","0"
"110","162","1","2","2","3","3","47884","0"
"0","160","1","2","2","3","3","47885","0"
"45","89","1","2","2","3","3","47886","0"
"72","74","1","2","2","3","3","47887","0"
"46","100","1","2","2","3","3","47888","0"
"48","25","1","2","2","3","3","47889","0"
"141","146","1","2","2","3","3","47890","0"
"48","26","1","2","2","3","3","47891","0"
"0","161","1","2","2","3","3","47892","0"
"45","90","1","2","2","3","3","47893","0"
"46","101","1","2","2","3","3","47894","0"
"141","147","1","2","2","3","3","47895","0"
"0","162","1","2","2","3","3","47896","0"
"45","91","1","2","2","3","3","47897","0"
"48","26","1","2","2","3","3","47898","0"
"0","163","1","2","2","3","3","47899","0"
"141","148","1","2","2","3","3","47900","0"
"45","92","1","2","2","3","3","47901","0"
"46","102","1","2","2","3","3","47902","0"
"45","93","1","2","2","3","3","47903","0"
"141","149","1","2","2","3","3","47904","0"
"46","103","1","2","2","3","3","47905","0"
"45","94","1","2","2","3","3","47906","0"
"72","75","1","2","2","3","3","47907","0"
"48","27","1","2","2","3","3","47908","0"
"141","150","1","2","2","3","3","47909","0"
"110","163","1","2","2","3","3","47910","0"
"45","95","1","2","2","3","3","47911","0"
"110","164","1","2","2","3","3","47912","0"
"45","95","1","2","2","3","3","47913","0"
"0","163","1","2","2","3","3","47914","0"
"48","28","1","2","2","3","3","47915","0"
"72","76","1","2","2","3","3","47916","0"
"0","163","1","2","2","3","3","47917","0"
"110","165","1","2","2","3","3","47918","0"
"141","151","1","2","2","3","3","47919","0"
"0","164","1","2","2","3","3","47920","0"
"45","95","1","2","2","3","3","47921","0"
"110","166","1","2","2","3","3","47922","0"
"48","28","1","2","2","3","3","47923","0"
"72","77","1","2","2","3","3","47924","0"
"0","165","1","2","2","3","3","47925","0"
"45","96","1","2","2","3","3","47926","0"
"141","152","1","2","2","3","3","47927","0"
"48","29","1","2","2","3","3","47928","0"
"72","78","1","2","2","3","3","47929","0"
"0","166","1","2","2","3","3","47930","0"
"46","104","1","2","2","3","3","47931","0"
"110","167","1","2","2","3","3","47932","0"
"45","97","1","2","2","3","3","47933","0"
"72","79","1","2","2","3","3","47934","0"
"110","168","1","2","2","3","3","47935","0"
"46","105","1","2","2","3","3","47936","0"
"48","30","1","2","2","3","3","47937","0"
"45","98","1","2","2","3","3","47938","0"
"0","167","1","2","2","3","3","47939","0"
"141","153","1","2","2","3","3","47940","0"
"110","168","1","2","2","3","3","47941","0"
"46","106","1","2","2","3","3","47942","0"
"110","168","1","2","2","3","3","47943","0"
"72","80","1","2","2","3","3","47944","0"
"48","31","1","2","2","3","3","47945","0"
"45","99","1","2","2","3","3","47946","0"
"0","168","1","2","2","3","3","47947","0"
"46","107","1","2","2","3","3","47948","0"
"110","169","1","2","2","3","3","47949","0"
"72","81","1","2","2","3","3","47950","0"
"48","32","1","2","2","3","3","47951","0"
"141","154","1","2","2","3","3","47952","0"
"45","100","1","2","2","3","3","47953","0"
"0","169","1","2","2","3","3","47954","0"
"48","33","1","2","2","3","3","47955","0"
"72","82","1","2","2","3","3","47956","0"
"110","170","1","2","2","3","3","47957","0"
"45","101","1","2","2","3","3","47958","0"
"110","171","1","2","2","3","3","47959","0"
"141","155","1","2","2","3","3","47960","0"
"72","83","1","2","2","3","3","47961","0"
"48","34","1","2","2","3","3","47962","0"
"110","172","1","2","2","3","3","47963","0"
"45","102","1","2","2","3","3","47964","0"
"141","156","1","2","2","3","3","47965","0"
"48","35","1","2","2","3","3","47966","0"
"0","169","1","2","2","3","3","47967","0"
"110","173","1","2","2","3","3","47968","0"
"72","84","1","2","2","3","3","47969","0"
"48","36","1","2","2","3","3","47970","0"
"141","157","1","2","2","3","3","47971","0"
"0","170","1","2","2","3","3","47972","0"
"45","103","1","2","2","3","3","47973","0"
"110","173","1","2","2","3","3","47974","0"
"48","37","1","2","2","3","3","47975","0"
"141","158","1","2","2","3","3","47976","0"
"46","108","1","2","2","3","3","47977","0"
"45","104","1","2","2","3","3","47978","0"
"0","171","1","2","2","3","3","47979","0"
"72","85","1","2","2","3","3","47980","0"
"48","38","1","2","2","3","3","47981","0"
"141","159","1","2","2","3","3","47982","0"
"46","109","1","2","2","3","3","47983","0"
"45","105","1","2","2","3","3","47984","0"
"0","172","1","2","2","3","3","47985","0"
"110","173","1","2","2","3","3","47986","0"
"48","39","1","2","2","3","3","47987","0"
"45","106","1","2","2","3","3","47988","0"
"0","173","1","2","2","3","3","47989","0"
"110","173","1","2","2","3","3","47990","0"
"141","160","1","2","2","3","3","47991","0"
"94","95","1","2","2","3","3","47992","0"
"110","173","1","2","2","3","3","47993","0"
"0","174","1","2","2","3","3","47994","0"
"46","110","1","2","2","3","3","47995","0"
"141","161","1","2","2","3","3","47996","0"
"72","86","1","2","2","3","3","47997","0"
"48","40","1","2","2","3","3","47998","0"
"0","175","1","2","2","3","3","47999","0"
"45","106","1","2","2","3","3","48000","0"
"48","41","1","2","2","3","3","48001","0"
"72","86","1","2","2","3","3","48002","0"
"110","174","1","2","2","3","3","48003","0"
"141","162","1","2","2","3","3","48004","0"
"48","42","1","2","2","3","3","48005","0"
"45","107","1","2","2","3","3","48006","0"
"46","111","1","2","2","3","3","48007","0"
"45","108","1","2","2","3","3","48008","0"
"48","43","1","2","2","3","3","48009","0"
"141","163","1","2","2","3","3","48010","0"
"46","112","1","2","2","3","3","48011","0"
"45","108","1","2","2","3","3","48012","0"
"72","86","1","2","2","3","3","48013","0"
"48","44","1","2","2","3","3","48014","0"
"141","164","1","2","2","3","3","48015","0"
"0","176","1","2","2","3","3","48016","0"
"46","113","1","2","2","3","3","48017","0"
"72","87","1","2","2","3","3","48018","0"
"48","45","1","2","2","3","3","48019","0"
"45","109","1","2","2","3","3","48020","0"
"48","46","1","2","2","3","3","48021","0"
"45","110","1","2","2","3","3","48022","0"
"46","114","1","2","2","3","3","48023","0"
"45","111","1","2","2","3","3","48024","0"
"48","47","1","2","2","3","3","48025","0"
"72","88","1","2","2","3","3","48026","0"
"46","115","1","2","2","3","3","48027","0"
"48","49","1","2","2","3","3","48028","0"
"45","112","1","2","2","3","3","48029","0"
"45","113","1","2","2","3","3","48030","0"
"94","96","1","2","2","3","3","48031","0"
"45","114","1","2","2","3","3","48032","0"
"72","89","1","2","2","3","3","48033","0"
"46","116","1","2","2","3","3","48034","0"
"48","50","1","2","2","3","3","48035","0"
"45","115","1","2","2","3","3","48036","0"
"48","51","1","2","2","3","3","48037","0"
"45","116","1","2","2","3","3","48038","0"
"45","117","1","2","2","3","3","48039","0"
"72","90","1","2","2","3","3","48040","0"
"48","52","1","2","2","3","3","48041","0"
"45","118","1","2","2","3","3","48042","0"
"48","53","1","2","2","3","3","48043","0"
"72","91","1","2","2","3","3","48044","0"
"45","119","1","2","2","3","3","48045","0"
"46","117","1","2","2","3","3","48046","0"
"45","120","1","2","2","3","3","48047","0"
"94","97","1","2","2","3","3","48048","0"
"72","92","1","2","2","3","3","48049","0"
"48","54","1","2","2","3","3","48050","0"
"45","121","1","2","2","3","3","48051","0"
"72","93","1","2","2","3","3","48052","0"
"45","122","1","2","2","3","3","48053","0"
"48","55","1","2","2","3","3","48054","0"
"72","94","1","2","2","3","3","48055","0"
"48","56","1","2","2","3","3","48056","0"
"72","95","1","2","2","3","3","48057","0"
"48","57","1","2","2","3","3","48058","0"
"45","123","1","2","2","3","3","48059","0"
"72","96","1","2","2","3","3","48060","0"
"94","98","1","2","2","3","3","48061","0"
"45","123","1","2","2","3","3","48062","0"
"45","123","1","2","2","3","3","48063","0"
"72","97","1","2","2","3","3","48064","0"
"94","99","1","2","2","3","3","48065","0"
"72","98","1","2","2","3","3","48066","0"
"48","58","1","2","2","3","3","48067","0"
"45","124","1","2","2","3","3","48068","0"
"72","99","1","2","2","3","3","48069","0"
"48","59","1","2","2","3","3","48070","0"
"94","100","1","2","2","3","3","48071","0"
"48","60","1","2","2","3","3","48072","0"
"72","100","1","2","2","3","3","48073","0"
"48","61","1","2","2","3","3","48074","0"
"48","62","1","2","2","3","3","48075","0"
"72","101","1","2","2","3","3","48076","0"
"94","101","1","2","2","3","3","48077","0"
"45","125","1","2","2","3","3","48078","0"
"48","63","1","2","2","3","3","48079","0"
"45","126","1","2","2","3","3","48080","0"
"72","102","1","2","2","3","3","48081","0"
"48","64","1","2","2","3","3","48082","0"
"45","127","1","2","2","3","3","48083","0"
"72","103","1","2","2","3","3","48084","0"
"45","128","1","2","2","3","3","48085","0"
"48","65","1","2","2","3","3","48086","0"
"72","104","1","2","2","3","3","48087","0"
"48","66","1","2","2","3","3","48088","0"
"72","105","1","2","2","3","3","48089","0"
"45","129","1","2","2","3","3","48090","0"
"48","67","1","2","2","3","3","48091","0"
"72","106","1","2","2","3","3","48092","0"
"48","68","1","2","2","3","3","48093","0"
"45","130","1","2","2","3","3","48094","0"
"72","107","1","2","2","3","3","48095","0"
"45","131","1","2","2","3","3","48096","0"
"48","69","1","2","2","3","3","48097","0"
"94","102","1","2","2","3","3","48098","0"
"45","132","1","2","2","3","3","48099","0"
"45","132","1","2","2","3","3","48100","0"
"72","108","1","2","2","3","3","48101","0"
"48","70","1","2","2","3","3","48102","0"
"45","133","1","2","2","3","3","48103","0"
"48","71","1","2","2","3","3","48104","0"
"45","134","1","2","2","3","3","48105","0"
"48","72","1","2","2","3","3","48106","0"
"72","109","1","2","2","3","3","48107","0"
"45","135","1","2","2","3","3","48108","0"
"45","135","1","2","2","3","3","48109","0"
"48","73","1","2","2","3","3","48110","0"
"72","110","1","2","2","3","3","48111","0"
"48","74","1","2","2","3","3","48112","0"
"45","136","1","2","2","3","3","48113","0"
"72","111","1","2","2","3","3","48114","0"
"48","75","1","2","2","3","3","48115","0"
"72","112","1","2","2","3","3","48116","0"
"45","137","1","2","2","3","3","48117","0"
"48","76","1","2","2","3","3","48118","0"
"72","113","1","2","2","3","3","48119","0"
"45","138","1","2","2","3","3","48120","0"
"94","103","1","2","2","3","3","48121","0"
"72","114","1","2","2","3","3","48122","0"
"45","139","1","2","2","3","3","48123","0"
"45","140","1","2","2","3","3","48124","0"
"72","115","1","2","2","3","3","48125","0"
"45","140","1","2","2","3","3","48126","0"
"72","116","1","2","2","3","3","48127","0"
"45","141","1","2","2","3","3","48128","0"
"72","117","1","2","2","3","3","48129","0"
"45","141","1","2","2","3","3","48130","0"
"94","104","1","2","2","3","3","48131","0"
"45","141","1","2","2","3","3","48132","0"
"72","118","1","2","2","3","3","48133","0"
"48","77","1","2","2","3","3","48134","0"
"72","119","1","2","2","3","3","48135","0"
"45","142","1","2","2","3","3","48136","0"
"48","78","1","2","2","3","3","48137","0"
"94","105","1","2","2","3","3","48138","0"
"45","142","1","2","2","3","3","48139","0"
"48","79","1","2","2","3","3","48140","0"
"72","120","1","2","2","3","3","48141","0"
"46","117","1","2","2","3","3","48142","0"
"45","143","1","2","2","3","3","48143","0"
"72","121","1","2","2","3","3","48144","0"
"48","79","1","2","2","3","3","48145","0"
"46","117","1","2","2","3","3","48146","0"
"45","144","1","2","2","3","3","48147","0"
"72","122","1","2","2","3","3","48148","0"
"94","106","1","2","2","3","3","48149","0"
"45","145","1","2","2","3","3","48150","0"
"48","80","1","2","2","3","3","48151","0"
"72","123","1","2","2","3","3","48152","0"
"94","107","1","2","2","3","3","48153","0"
"46","117","1","2","2","3","3","48154","0"
"48","81","1","2","2","3","3","48155","0"
"46","117","1","2","2","3","3","48156","0"
"45","146","1","2","2","3","3","48157","0"
"94","108","1","2","2","3","3","48158","0"
"46","117","1","2","2","3","3","48159","0"
"46","117","1","2","2","3","3","48160","0"
"72","124","1","2","2","3","3","48161","0"
"46","117","1","2","2","3","3","48162","0"
"72","124","1","2","2","3","3","48163","0"
"45","147","1","2","2","3","3","48164","0"
